id,system,claim,document,expected_consistent,minicheck_label,minicheck_prob
29240782,baseline,Everton eased into the Europa League group stage with a comfortable win over German side Wolfsburg at Goodison Park.,"The Toffees, back in the tournament for the first time since 2010, controlled much of the game as a Ricardo Rodriguez own goal and a Seamus Coleman header gave them a 2-0 half-time lead.
Leighton Baines put the game beyond Wolfsburg with a second-half penalty.
Kevin Mirallas drilled in a late fourth for Everton before Rodriguez grabbed a consolation with a curled free-kick.
The win puts Everton top of Group H and was just reward for manager Roberto Martinez, who underlined his intention to take the competition seriously by naming a strong side, after calling it ""the perfect next step"" for the club.
The Toffees narrowly missed out on the Champions League last season as they finished fifth in the Premier League, but with their participation in this season's Europa League ending a four-year absence, Martinez has expressed a determination to go as far as possible.
Everton's attacking display on Thursday will certainly give him confidence of progressing from a group that also contains French side Lille and Russians FK Krasnodar.
Martinez had opted not to rest any of his first-team regulars for the visit of Wolfsburg, naming the same side that defeated West Brom 2-0 in the Premier League on Saturday.
Romelu Lukaku got his first of the campaign in that game and the striker spearheaded an exciting, attacking quartet that also included Aiden McGeady, Naismith and Mirallas.
They have all contributed to Everton's impressive statistic of having scored at least two goals in every game this season, and it was of little surprise they each played significant roles in the goals against Wolfsburg.
Naismith was the first to make a telling contribution, forcing the opener with Everton's first attack. After winning possession, Naismith ran into the area to receive a Baines pass before stabbing a shot at goal. Rodriguez tried to clear, but the ball cannoned off goalkeeper Diego Benaglio, and hit the Wolfsburg full-back again before ending up in his own net.
That was Everton's first goal in Europe at Goodison Park since beating Sporting Lisbon 2-1 in February 2010, and it had the buoyant home crowd hungry for more.
Everton duly attempted to deliver, with full-backs Baines and Coleman becoming more adventurous as Wolfsburg offered little going forward, and their attacking instincts resulted in the home side's second goal on the stroke of half-time.
Mirallas's drive was weakly pushed into the path of Baines, who had followed the shot into the area, and he knocked the ball across goal for Coleman to nod in.
Wolfsburg boss Dieter Hecking introduced Germany midfielder Aaron Hunt for the start of the second half, but within seconds of the restart Everton went further ahead. This time, Robin Knoche's foul on McGeady was deemed to have occurred inside the area, and Baines confidently despatched the resulting penalty.
The goal effectively ended Wolfsburg's hopes of returning to Germany with anything to show but, with nothing to lose, they embarked on a spell of dominance.
For a good 30 minutes they enjoyed the lion's share of possession and attempts on goal, as Tim Howard produced saves from Luiz Gustavo's opportunistic shot and Rodriguez's well-struck free-kick.
Former Arsenal striker Nicklas Bendtner was introduced after the hour, with Wolfsburg boss Hecking sensing a possible goal, but instead it was Everton who grabbed a fourth. Mirallas peeled away from defenders to run on to substitute Samuel Eto'o's through ball and he coolly slotted in at Benaglio's near post.
There was still time for Wolfsburg to get the consolation their 27 shots on goal deserved, Rodriguez making some amends for his early own goal with a curling free-kick.
Everton boss Roberto Martinez: ""The atmosphere was perfect for us to start a very good performance.
""I thought there were two very good sides. On the night the scoreline probably doesn't reflect the difference between the two sides.
""We scored at the right times. Our work-rate was magnificent. We had to defend and we did that really well but every time we went forward we had a clinical touch about us.""
Wolfsburg boss Dieter Hecking: ""It's obviously not the start we'd hoped for. We were lacking in certain areas, both in terms of finishing and defensive work.
""We should have gone into half-time a goal down and we got hit with a second just before the break. Straight after the restart, 3-0 down and the game is lost.
""We really weren't smart enough and showed a certain naivety.""",0,0,0.07227720320224762
29240782,reranked,Everton marked their return to European competition with a comfortable win over German side Wolfsburg at Goodison Park.,"The Toffees, back in the tournament for the first time since 2010, controlled much of the game as a Ricardo Rodriguez own goal and a Seamus Coleman header gave them a 2-0 half-time lead.
Leighton Baines put the game beyond Wolfsburg with a second-half penalty.
Kevin Mirallas drilled in a late fourth for Everton before Rodriguez grabbed a consolation with a curled free-kick.
The win puts Everton top of Group H and was just reward for manager Roberto Martinez, who underlined his intention to take the competition seriously by naming a strong side, after calling it ""the perfect next step"" for the club.
The Toffees narrowly missed out on the Champions League last season as they finished fifth in the Premier League, but with their participation in this season's Europa League ending a four-year absence, Martinez has expressed a determination to go as far as possible.
Everton's attacking display on Thursday will certainly give him confidence of progressing from a group that also contains French side Lille and Russians FK Krasnodar.
Martinez had opted not to rest any of his first-team regulars for the visit of Wolfsburg, naming the same side that defeated West Brom 2-0 in the Premier League on Saturday.
Romelu Lukaku got his first of the campaign in that game and the striker spearheaded an exciting, attacking quartet that also included Aiden McGeady, Naismith and Mirallas.
They have all contributed to Everton's impressive statistic of having scored at least two goals in every game this season, and it was of little surprise they each played significant roles in the goals against Wolfsburg.
Naismith was the first to make a telling contribution, forcing the opener with Everton's first attack. After winning possession, Naismith ran into the area to receive a Baines pass before stabbing a shot at goal. Rodriguez tried to clear, but the ball cannoned off goalkeeper Diego Benaglio, and hit the Wolfsburg full-back again before ending up in his own net.
That was Everton's first goal in Europe at Goodison Park since beating Sporting Lisbon 2-1 in February 2010, and it had the buoyant home crowd hungry for more.
Everton duly attempted to deliver, with full-backs Baines and Coleman becoming more adventurous as Wolfsburg offered little going forward, and their attacking instincts resulted in the home side's second goal on the stroke of half-time.
Mirallas's drive was weakly pushed into the path of Baines, who had followed the shot into the area, and he knocked the ball across goal for Coleman to nod in.
Wolfsburg boss Dieter Hecking introduced Germany midfielder Aaron Hunt for the start of the second half, but within seconds of the restart Everton went further ahead. This time, Robin Knoche's foul on McGeady was deemed to have occurred inside the area, and Baines confidently despatched the resulting penalty.
The goal effectively ended Wolfsburg's hopes of returning to Germany with anything to show but, with nothing to lose, they embarked on a spell of dominance.
For a good 30 minutes they enjoyed the lion's share of possession and attempts on goal, as Tim Howard produced saves from Luiz Gustavo's opportunistic shot and Rodriguez's well-struck free-kick.
Former Arsenal striker Nicklas Bendtner was introduced after the hour, with Wolfsburg boss Hecking sensing a possible goal, but instead it was Everton who grabbed a fourth. Mirallas peeled away from defenders to run on to substitute Samuel Eto'o's through ball and he coolly slotted in at Benaglio's near post.
There was still time for Wolfsburg to get the consolation their 27 shots on goal deserved, Rodriguez making some amends for his early own goal with a curling free-kick.
Everton boss Roberto Martinez: ""The atmosphere was perfect for us to start a very good performance.
""I thought there were two very good sides. On the night the scoreline probably doesn't reflect the difference between the two sides.
""We scored at the right times. Our work-rate was magnificent. We had to defend and we did that really well but every time we went forward we had a clinical touch about us.""
Wolfsburg boss Dieter Hecking: ""It's obviously not the start we'd hoped for. We were lacking in certain areas, both in terms of finishing and defensive work.
""We should have gone into half-time a goal down and we got hit with a second just before the break. Straight after the restart, 3-0 down and the game is lost.
""We really weren't smart enough and showed a certain naivety.""",0,1,0.5171918272972107
21967739,baseline,"It's the most common form of cancer in men, and it's one of the leading causes of cancer death in men.","According to Cancer Research UK some 41, 000 men are diagnosed with prostate cancer every year, but 10,700 will die of the disease, making it the fourth most common cause of cancer death - and second only to lung cancer in men.
Given such a dire prognosis, and let's face it, given the financial profile of its victims, you might be forgiven for assuming that prostate cancer would be one of the most highly prioritised and well researched areas of oncology. Not a bit of it. Perhaps it's because men are squeamish, or don't like to talk about their health or visit the doctor, but prostate cancer has long been dubbed ""the Cinderella cancer"".
""We just don't make enough of it"" according to consultant oncologist Professor Neil Burnet. ""On the whole men are less vocal about their health, and older men tend to be even more stoical, preferring to grin and bear it. But it means men are poor advocates, and as a result prostate cancer has been overlooked"".
Based at Addenbrooke's Hospital on the outskirts of Cambridge, Prof Burnet is trying to improve the targeting and efficiency of radiotherapy treatments, and to reduce toxicity in the healthy tissue surrounding the prostate. The technique, called Image Guided Intensity Modulated Radiotherapy Treatment uses imaging provided by a CT scan to target the tumour before a powerful but precisely shaped radiation dose is administered.
""What limits what we can do with radiotherapy are the side effects of the treatment, the toxicity.  And, since the prostate can move by up to a couple of centimetres from one day to the next, targeting the treatment is really important. The second half of this technology is in delivering intensity modulated radiotherapy, which allows us to match a higher dose of radiation to the shape of the tumour.""
But if Image Guided IMRT offers the prospect of better outcomes for men with advanced or aggressive prostate cancer, how much better might it be to get in at an earlier stage?
That - at least in part - was the motivation behind the Collaborative Oncological Gene/Environment Study, or COGES, which has announced the discovery of 80 new genetic markers for breast, ovarian and prostate cancer. In one of the largest research projects of its kind scientists from Cambridge University and the Institute of Cancer Research in London looked at samples from more than 200,000 people - half with, and half without, cancer.
The results include 23 new gene variants associated with prostate cancer and 16 with aggressive forms of the disease. Initially at least that should help with the development of a viable screening test for the disease. In the longer term it may present new targets for drug treatment and better diagnosis, and a greater understanding of the mechanisms and basic biology of prostate cancer.
""It's shocking, but we still don't have an adequate screening test for prostate cancer,"" says Ros Eeles, Professor of Oncogenetics at the Institute of Cancer Research and COGES study leader on prostate cancer. ""That's because the Prostate Specific Antigen, or PSA test, just isn't accurate enough and you'd have to treat between 12 and 48 men unnecessarily to save a single life. With this new information we could have a viable test in five to eight years"".
If that still seems a long way off, surgical techniques have advanced dramatically when it comes to prostate cancer. These days consultant urologist Professor David Neal uses the DaVinci surgical robot to perform prostate surgery.
Sitting at a computer console that looks like it would be more at home in an amusement arcade than an operating theatre, Prof Neal can perform a prostatectomy without ever touching his patient. And because the robotic arms of the device (which looks a little like a crab hovering over the operating table) are much thinner than the surgeon's, and the grappling and cutting tools at the sharp end are much smaller, what was once a major operation is now less invasive.
As with Image Guided Intensity Modulated Radiotherapy collateral damage to surrounding healthy tissue is kept to a minimum.
""The DaVinci robot has made a huge difference to prostate surgery"" says Prof Neal. ""It's still a major operation, but we can be very precise about what we remove and the function we're able to save. That's got to be good news for the patient"".",0,0,0.0900404080748558
21967739,reranked,Prostate cancer is one of the world's leading causes of cancer death in men.,"According to Cancer Research UK some 41, 000 men are diagnosed with prostate cancer every year, but 10,700 will die of the disease, making it the fourth most common cause of cancer death - and second only to lung cancer in men.
Given such a dire prognosis, and let's face it, given the financial profile of its victims, you might be forgiven for assuming that prostate cancer would be one of the most highly prioritised and well researched areas of oncology. Not a bit of it. Perhaps it's because men are squeamish, or don't like to talk about their health or visit the doctor, but prostate cancer has long been dubbed ""the Cinderella cancer"".
""We just don't make enough of it"" according to consultant oncologist Professor Neil Burnet. ""On the whole men are less vocal about their health, and older men tend to be even more stoical, preferring to grin and bear it. But it means men are poor advocates, and as a result prostate cancer has been overlooked"".
Based at Addenbrooke's Hospital on the outskirts of Cambridge, Prof Burnet is trying to improve the targeting and efficiency of radiotherapy treatments, and to reduce toxicity in the healthy tissue surrounding the prostate. The technique, called Image Guided Intensity Modulated Radiotherapy Treatment uses imaging provided by a CT scan to target the tumour before a powerful but precisely shaped radiation dose is administered.
""What limits what we can do with radiotherapy are the side effects of the treatment, the toxicity.  And, since the prostate can move by up to a couple of centimetres from one day to the next, targeting the treatment is really important. The second half of this technology is in delivering intensity modulated radiotherapy, which allows us to match a higher dose of radiation to the shape of the tumour.""
But if Image Guided IMRT offers the prospect of better outcomes for men with advanced or aggressive prostate cancer, how much better might it be to get in at an earlier stage?
That - at least in part - was the motivation behind the Collaborative Oncological Gene/Environment Study, or COGES, which has announced the discovery of 80 new genetic markers for breast, ovarian and prostate cancer. In one of the largest research projects of its kind scientists from Cambridge University and the Institute of Cancer Research in London looked at samples from more than 200,000 people - half with, and half without, cancer.
The results include 23 new gene variants associated with prostate cancer and 16 with aggressive forms of the disease. Initially at least that should help with the development of a viable screening test for the disease. In the longer term it may present new targets for drug treatment and better diagnosis, and a greater understanding of the mechanisms and basic biology of prostate cancer.
""It's shocking, but we still don't have an adequate screening test for prostate cancer,"" says Ros Eeles, Professor of Oncogenetics at the Institute of Cancer Research and COGES study leader on prostate cancer. ""That's because the Prostate Specific Antigen, or PSA test, just isn't accurate enough and you'd have to treat between 12 and 48 men unnecessarily to save a single life. With this new information we could have a viable test in five to eight years"".
If that still seems a long way off, surgical techniques have advanced dramatically when it comes to prostate cancer. These days consultant urologist Professor David Neal uses the DaVinci surgical robot to perform prostate surgery.
Sitting at a computer console that looks like it would be more at home in an amusement arcade than an operating theatre, Prof Neal can perform a prostatectomy without ever touching his patient. And because the robotic arms of the device (which looks a little like a crab hovering over the operating table) are much thinner than the surgeon's, and the grappling and cutting tools at the sharp end are much smaller, what was once a major operation is now less invasive.
As with Image Guided Intensity Modulated Radiotherapy collateral damage to surrounding healthy tissue is kept to a minimum.
""The DaVinci robot has made a huge difference to prostate surgery"" says Prof Neal. ""It's still a major operation, but we can be very precise about what we remove and the function we're able to save. That's got to be good news for the patient"".",0,1,0.6257756948471069
40181128,baseline,"Former England striker Carlton Cole says he has a ""long road ahead"" to recovery from a second kidney transplant but does not want to overdo it.","Media playback is not supported on this device
""If I push it, I could go backwards or end up back on medication,"" he said. ""There is also a chance of rejection.""
The former Manchester United, Newcastle and Blackburn forward suffered kidney failure in 2015 after contracting an airborne virus.
He has just returned to his role as a United ambassador following surgery.
The 45-year-old is not even allowed to fly to Barcelona for a Manchester United legends game on 30 June.
Cole said: ""It is a long road ahead. It is a tough road and different to the battles I have had before.
""It is not like getting a football injury, when you go to the gym and work a bit harder.""
His 28-year-old nephew Alexander provided the donor kidney - ""a noble job"" as Cole described it.
Cole has improved physically and has lost most of the weight he gained through his illness.
And while there is still more work to do, Cole, who will be United's assistant manager for the return legends game against Barcelona at Old Trafford on 2 September, is looking forward to playing if a similar match is staged in 2018.
He said: ""I still get very tired but I can do a lot more than I was able to two years ago. If this game is played next year I want to be out there.""
Earlier this week, another former Newcastle and England striker, Alan Shearer, told the BBC he felt English clubs were a long way off being able to challenge for the Champions League.
Cole agrees, saying: ""From what I have seen in Europe, I am not sure any of the English teams will win it. They are miles apart.
""If you look at Real Madrid, Barcelona or Bayern Munich, a lot of the players people are talking about Premier League clubs paying £50m or £60m for can't get in their teams.
""That tells you where they are at.""",0,0,0.14068040251731873
40181128,reranked,"Former England and Manchester United striker Carlton Cole says he will not push himself too hard in his bid to recover from kidney failure, fearing it could backfire.","Media playback is not supported on this device
""If I push it, I could go backwards or end up back on medication,"" he said. ""There is also a chance of rejection.""
The former Manchester United, Newcastle and Blackburn forward suffered kidney failure in 2015 after contracting an airborne virus.
He has just returned to his role as a United ambassador following surgery.
The 45-year-old is not even allowed to fly to Barcelona for a Manchester United legends game on 30 June.
Cole said: ""It is a long road ahead. It is a tough road and different to the battles I have had before.
""It is not like getting a football injury, when you go to the gym and work a bit harder.""
His 28-year-old nephew Alexander provided the donor kidney - ""a noble job"" as Cole described it.
Cole has improved physically and has lost most of the weight he gained through his illness.
And while there is still more work to do, Cole, who will be United's assistant manager for the return legends game against Barcelona at Old Trafford on 2 September, is looking forward to playing if a similar match is staged in 2018.
He said: ""I still get very tired but I can do a lot more than I was able to two years ago. If this game is played next year I want to be out there.""
Earlier this week, another former Newcastle and England striker, Alan Shearer, told the BBC he felt English clubs were a long way off being able to challenge for the Champions League.
Cole agrees, saying: ""From what I have seen in Europe, I am not sure any of the English teams will win it. They are miles apart.
""If you look at Real Madrid, Barcelona or Bayern Munich, a lot of the players people are talking about Premier League clubs paying £50m or £60m for can't get in their teams.
""That tells you where they are at.""",0,0,0.27970564365386963
34001040,baseline,Police investigating the discovery of a human skull on a motorway in Shropshire have said further skeletal remains have been found.,"On Thursday, a human skull was found alongside the M54 slip road by workers doing a survey of the junction four roundabout, near Telford.
Police confirmed the skull was that of an adult male and had been there for at least two years.
West Mercia Police said ""further skeletal remains"" were found close to the skull.
The eastbound entry slip road remains partially closed.
Det Chief Insp Neil Jamieson said: ""We are in the very early stages of this investigation and inquiries are ongoing.""
He said further forensic examinations and excavations were being carried out and police had been in contact with neighbouring forces asking for information about people who had been reported missing.
Archaeological experts may be called in to help with the investigation.
""This will be a lengthy process but we will continue to update the public in due course,"" he added.",0,0,0.4114731550216675
34001040,reranked,Police investigating the discovery of a human skull on a motorway have said further remains have been found.,"On Thursday, a human skull was found alongside the M54 slip road by workers doing a survey of the junction four roundabout, near Telford.
Police confirmed the skull was that of an adult male and had been there for at least two years.
West Mercia Police said ""further skeletal remains"" were found close to the skull.
The eastbound entry slip road remains partially closed.
Det Chief Insp Neil Jamieson said: ""We are in the very early stages of this investigation and inquiries are ongoing.""
He said further forensic examinations and excavations were being carried out and police had been in contact with neighbouring forces asking for information about people who had been reported missing.
Archaeological experts may be called in to help with the investigation.
""This will be a lengthy process but we will continue to update the public in due course,"" he added.",0,1,0.9853891730308533
38537698,baseline,A judge has denied bail to four people accused of beating a mentally ill man and posting it on Facebook.,"Jordan Hill, Brittany Covington and Tesfaye Cooper, all 18, and Tanishia Covington, 24, appeared in a Chicago court on Friday.
The four have been charged with hate crimes and aggravated kidnapping and battery, among other things.
An online fundraiser for their victim has collected $51,000 (Â£42,500) so far.
Denying the four suspects bail, Judge Maria Kuriakos Ciesil asked: ""Where was your sense of decency?""
Prosecutors told the court the beating started in a van and continued at a house, where the suspects allegedly forced the 18-year-old white victim, who suffers from schizophrenia and attention deficit disorder, to drink toilet water and kiss the floor.
Police allege the van was earlier stolen by Mr Hill, who is also accused of demanding $300 from the victim's mother while they held him captive, according to the Chicago Tribune.
The court was also told the suspects stuffed a sock into his mouth, taped his mouth shut and bound his hands with a belt.
In a video made for Facebook Live which was watched millions of times, the assailants can be heard making derogatory statements against white people and Donald Trump.
The victim had been dropped off at a McDonalds to meet Mr Hill - who was one of his friends - on 31 December.
He was found by a police officer on Tuesday, 3 January, a day after he was reported missing by his parents.
Prosecutors say the suspects each face two hate crimes counts, one because of the victim's race and the other because of his disabilities.",0,1,0.619890570640564
38537698,reranked,A judge has denied bail to four people accused of beating a disabled man and posting the video online.,"Jordan Hill, Brittany Covington and Tesfaye Cooper, all 18, and Tanishia Covington, 24, appeared in a Chicago court on Friday.
The four have been charged with hate crimes and aggravated kidnapping and battery, among other things.
An online fundraiser for their victim has collected $51,000 (Â£42,500) so far.
Denying the four suspects bail, Judge Maria Kuriakos Ciesil asked: ""Where was your sense of decency?""
Prosecutors told the court the beating started in a van and continued at a house, where the suspects allegedly forced the 18-year-old white victim, who suffers from schizophrenia and attention deficit disorder, to drink toilet water and kiss the floor.
Police allege the van was earlier stolen by Mr Hill, who is also accused of demanding $300 from the victim's mother while they held him captive, according to the Chicago Tribune.
The court was also told the suspects stuffed a sock into his mouth, taped his mouth shut and bound his hands with a belt.
In a video made for Facebook Live which was watched millions of times, the assailants can be heard making derogatory statements against white people and Donald Trump.
The victim had been dropped off at a McDonalds to meet Mr Hill - who was one of his friends - on 31 December.
He was found by a police officer on Tuesday, 3 January, a day after he was reported missing by his parents.
Prosecutors say the suspects each face two hate crimes counts, one because of the victim's race and the other because of his disabilities.",1,0,0.38562509417533875
36792661,baseline,Controversial plans to move a statue commemorating the Falklands War have been given the go-ahead.,"The Yomper statue is currently located in front of the Royal Marines Museum at Eastney.
The National Museum of the Royal Navy has started consulting over a proposed move to Portsmouth Historic Dockyard.
Campaigners insist it is a local memorial to the conflict and ""belongs"" at Eastney.
The Yomper statue was created by Philip Jackson, depicting a royal marine marching across the islands during the 1982 conflict and was unveiled by former prime minister, Lady Thatcher, in 1992.
The National Museum of the Royal Navy (NMRN) is planning to relocate the Royal Marines Museum from Eastney to Portsmouth Historic Dockyard as part of a Â£13m lottery funded project and wants to take the statue with it.
An online petition against moving the statue has attracted more than 1,800 signatories, saying it was ""now considered as our local Falklands War Memorial"".
Sheila Mackie who set it up said: ""The imposing scale of The Yomper needs space and adequate distance to be fully appreciated, and the visualization of the part in the major campaign that the statue represents couldn't be achieved in an interior space.""
Conservative-led Portsmouth City Council also voted to express a ""clear preference"" that the statue remain where it it is.
Its motion stated: ""The Yomper statue has graced the seafront for many years, serving as a reminder of both the Falklands War and of the Marines' historical association with Eastney.""
NMRN director Jon Rawlinson said the new museum site would potentially have 750,000 visitors a year, compared to 40,000 at the current museum.
""He would be seen by far more people at the historic dockyard, but of course he was built for here [Eastney] and is part of here. ""
He said no decision had been made and it would consider all comments submitted to its public consultation.",0,0,0.029421227052807808
36792661,reranked,"An online petition against plans to move a statue commemorating the Falklands War has attracted more than 1,800 signatures.","The Yomper statue is currently located in front of the Royal Marines Museum at Eastney.
The National Museum of the Royal Navy has started consulting over a proposed move to Portsmouth Historic Dockyard.
Campaigners insist it is a local memorial to the conflict and ""belongs"" at Eastney.
The Yomper statue was created by Philip Jackson, depicting a royal marine marching across the islands during the 1982 conflict and was unveiled by former prime minister, Lady Thatcher, in 1992.
The National Museum of the Royal Navy (NMRN) is planning to relocate the Royal Marines Museum from Eastney to Portsmouth Historic Dockyard as part of a Â£13m lottery funded project and wants to take the statue with it.
An online petition against moving the statue has attracted more than 1,800 signatories, saying it was ""now considered as our local Falklands War Memorial"".
Sheila Mackie who set it up said: ""The imposing scale of The Yomper needs space and adequate distance to be fully appreciated, and the visualization of the part in the major campaign that the statue represents couldn't be achieved in an interior space.""
Conservative-led Portsmouth City Council also voted to express a ""clear preference"" that the statue remain where it it is.
Its motion stated: ""The Yomper statue has graced the seafront for many years, serving as a reminder of both the Falklands War and of the Marines' historical association with Eastney.""
NMRN director Jon Rawlinson said the new museum site would potentially have 750,000 visitors a year, compared to 40,000 at the current museum.
""He would be seen by far more people at the historic dockyard, but of course he was built for here [Eastney] and is part of here. ""
He said no decision had been made and it would consider all comments submitted to its public consultation.",0,1,0.9773263335227966
30632453,baseline,German scientists believe they have found evidence that the deadly Ebola virus passed on to 11-year-old Emile Zidan in Guinea came from the same species of bat that killed him.,"They made the connection on an expedition to the boy's village, Meliandou.
They took samples and chatted to locals to find out more about Ebola's source.
The team's findings are published in EMBO Molecular Medicine.
Meliandou is a small village of 31 houses.
It sits deep within the Guinean forest region, surrounded by towering reeds and oil palm cultivations - these are believed to have attracted the fruit bats carrying the virus passed on to Emile.
During their four-week field trip in April 2014, Dr Fabian Leendertz and colleagues found a large tree stump situated about 50m from Emile's home.
Villagers reported that children used to play frequently in the hollow tree.
Emile - who died of Ebola in December 2013 - used to play there, according to his friends.
The villagers said that the tree burned on March 24, 2014 and that once the tree caught fire, there issued a ""rain of bats"".
A large number of these insectivorous free-tailed bats - Mops condylurus in Latin - were collected by the villagers for food, but disposed of the next day after a government-led ban on bushmeat consumption was announced.
While bushmeat is thought to be a possible source of Ebola, the scientists believe it didn't trigger the outbreak.
Instead, it was Emile's exposure to the bats and their droppings as he played with his friends in the hollowed tree.
The scientists took and tested ash samples from the tree and found DNA traces that were a match for the animals.
While they were unable to test any of the bushmeat that the villagers had disposed of, they captured and tested any living bats they could find in and around Meliandou.
No Ebola could be detected in any of these hundred or so animals, however.
But previous tests show this species of bat can carry Ebola.
Dr Leendertz, from the Robert Koch Institute in Germany, and his colleagues say this must be a pretty rare occurrence though.
Dr Leendertz said: ""That is also obvious when you think about how many tonnes of bat meat is consumed every year.
""If more bats carried the virus, we would see outbreaks all the time.""
He says it is vital to find out more about the bats.
""They have moved into human settlements. They do not just live in the trees but also under the roofs of houses in the villages.
""The Ebola virus must jump through colonies from bat to bat, so we need to know more.""
But culling the animals is not the answer.
""We need to find ways to live together with the wildlife. These bats catch insects and pests, such as mosquitoes. They can eat about a quarter of their body weight in insects a day.
""Killing them would not be a solution. You would have more malaria.""",0,0,0.3765835165977478
30632453,reranked,German scientists believe they have found the source of the deadly Ebola virus that killed 11-year-old Emile Zidan in Guinea.,"They made the connection on an expedition to the boy's village, Meliandou.
They took samples and chatted to locals to find out more about Ebola's source.
The team's findings are published in EMBO Molecular Medicine.
Meliandou is a small village of 31 houses.
It sits deep within the Guinean forest region, surrounded by towering reeds and oil palm cultivations - these are believed to have attracted the fruit bats carrying the virus passed on to Emile.
During their four-week field trip in April 2014, Dr Fabian Leendertz and colleagues found a large tree stump situated about 50m from Emile's home.
Villagers reported that children used to play frequently in the hollow tree.
Emile - who died of Ebola in December 2013 - used to play there, according to his friends.
The villagers said that the tree burned on March 24, 2014 and that once the tree caught fire, there issued a ""rain of bats"".
A large number of these insectivorous free-tailed bats - Mops condylurus in Latin - were collected by the villagers for food, but disposed of the next day after a government-led ban on bushmeat consumption was announced.
While bushmeat is thought to be a possible source of Ebola, the scientists believe it didn't trigger the outbreak.
Instead, it was Emile's exposure to the bats and their droppings as he played with his friends in the hollowed tree.
The scientists took and tested ash samples from the tree and found DNA traces that were a match for the animals.
While they were unable to test any of the bushmeat that the villagers had disposed of, they captured and tested any living bats they could find in and around Meliandou.
No Ebola could be detected in any of these hundred or so animals, however.
But previous tests show this species of bat can carry Ebola.
Dr Leendertz, from the Robert Koch Institute in Germany, and his colleagues say this must be a pretty rare occurrence though.
Dr Leendertz said: ""That is also obvious when you think about how many tonnes of bat meat is consumed every year.
""If more bats carried the virus, we would see outbreaks all the time.""
He says it is vital to find out more about the bats.
""They have moved into human settlements. They do not just live in the trees but also under the roofs of houses in the villages.
""The Ebola virus must jump through colonies from bat to bat, so we need to know more.""
But culling the animals is not the answer.
""We need to find ways to live together with the wildlife. These bats catch insects and pests, such as mosquitoes. They can eat about a quarter of their body weight in insects a day.
""Killing them would not be a solution. You would have more malaria.""",0,0,0.22033432126045227
37248643,baseline,Torquay United boss Kevin Nicholson says he will not be getting any money from the sale of Kane O'Kane to Bournemouth.,"The National League sold the Republic of Ireland midfielder to the Cherries for £175,000 in 2012 and had a 15% sell-on clause included in the deal.
O'Kane moved for an undisclosed fee, but Nicholson says any money will go to help the cash-strapped club.
""I don't think I'll be getting anything,"" Nicholson told BBC Devon.
""There's more important things.""
The Gulls are still looking for new owners having been taken over by a consortium of local business people last summer.
They were forced to close down the club's academy and drastically reduce the playing budget after millionaire former owner Thea Bristow left the club.",0,0,0.03326466307044029
37248643,reranked,Torquay United chairman Kevin Nicholson says he will not receive any money from the sale of Kane O'Kane to Bournemouth.,"The National League sold the Republic of Ireland midfielder to the Cherries for £175,000 in 2012 and had a 15% sell-on clause included in the deal.
O'Kane moved for an undisclosed fee, but Nicholson says any money will go to help the cash-strapped club.
""I don't think I'll be getting anything,"" Nicholson told BBC Devon.
""There's more important things.""
The Gulls are still looking for new owners having been taken over by a consortium of local business people last summer.
They were forced to close down the club's academy and drastically reduce the playing budget after millionaire former owner Thea Bristow left the club.",0,0,0.030257219448685646
27119429,baseline,Hong Kong's financial regulator has fined Royal Bank of Scotland (RBS) 1.5bn Hong Kong dollars (£1.1bn) for failing to properly monitor its trading operations.,"The fine follows the conviction of former RBS trader, Shirlina Tsang, for fraud last year.
She was sentenced to 50 months in prison after being caught falsifying records of emerging markets trades.
Hong Kong regulators said RBS's controls were ""seriously inadequate"".
The Securities and Futures Commission (SFC) also said there were ""significant weaknesses in its procedures, management systems and internal controls.""
But the regulator said the fine took into account the bank's speedy action in alerting the authorities once it had discovered the illegal trades, which took place in its emerging markets rates business in 2011.
""This deserves substantial credit and is the reason why today's sanctions are not heavier ones,"" Mark Steward, the SFC's head of enforcement, said in a statement.
RBS responded with a statement, reading: ""We put in place a comprehensive remediation programme that strengthened our governance and supervisory oversight, and our control environment.""
The fine is relatively small compared to others the bank has received in the last few years.
In December RBS agreed to pay 391m euros (£320m) in penalties to the European Commission for its role in the attempted rigging of Yen Libor and Euribor - the Tokyo and euro equivalents of the London interbank offered rate, or Libor.
In the same month it was fined $100m (£60m) by US regulators for violations of US sanctions against Iran, Sudan, Burma, and Cuba.
The bank was found to have removed location information on payments made to US financial institutions from countries such as Iran and Cuba.",0,0,0.02573707140982151
